#####################################################################
# Alchemist log file - simulation started at: 2024-11-05T15:56+0000 #
#####################################################################
#
# seed = 0.0, walking_speed = 1.4
#
# The columns have the following meaning: 
# time best-value[min] best-value[max] best-value[mean] local-value[min] local-value[max] local-value[mean] path-length[min] path-length[max] path-length[mean] neighbors-size[min] neighbors-size[max] neighbors-size[mean] 
21.00011337332616 0.00175 0.828 0.0211 0.00175 0.989 0.517 1.00 8.00 5.13 0.00 23.0 11.0
22.000113373326172 0.00175 0.778 0.0163 0.00175 0.989 0.517 1.00 9.00 5.36 0.00 24.0 11.1
23.000113373326187 0.00175 0.778 0.0164 0.00175 0.989 0.517 1.00 10.0 5.49 0.00 26.0 11.0
24.0001133733262 0.00175 0.296 0.00584 0.00175 0.989 0.517 1.00 11.0 5.75 0.00 25.0 10.7
25.000113373326215 0.00175 0.0605 0.00234 0.00175 0.989 0.517 1.00 11.0 5.84 1.00 25.0 10.6
26.00011337332623 0.00175 0.440 0.00523 0.00175 0.989 0.517 1.00 12.0 5.81 1.00 27.0 10.8
27.000113373326244 0.00175 0.440 0.0110 0.00175 0.989 0.517 1.00 10.0 5.68 0.00 26.0 10.8
28.000113373326258 0.00175 0.660 0.0114 0.00175 0.989 0.517 1.00 10.0 5.57 0.00 25.0 10.9
29.000113373326272 0.00175 0.660 0.00930 0.00175 0.989 0.517 1.00 11.0 5.68 0.00 25.0 11.0
30.000113373326286 0.00175 0.858 0.0128 0.00175 0.989 0.517 1.00 10.0 5.83 0.00 24.0 11.1
31.0001133733263 0.00175 0.660 0.0102 0.00175 0.989 0.517 1.00 10.0 5.90 0.00 24.0 10.8
32.000113373326315 0.00175 0.660 0.00633 0.00175 0.989 0.517 1.00 10.0 6.04 0.00 24.0 10.6
33.00011337332633 0.00175 0.660 0.00645 0.00175 0.989 0.517 1.00 10.0 6.19 0.00 22.0 10.4
34.00011337332634 0.00175 0.283 0.00570 0.00175 0.989 0.517 1.00 11.0 6.20 0.00 22.0 10.2
35.00011337332636 0.00175 0.283 0.00682 0.00175 0.989 0.517 1.00 10.0 6.19 1.00 22.0 9.80
36.00011337332637 0.00175 0.283 0.00566 0.00175 0.989 0.517 1.00 11.0 6.40 1.00 21.0 9.65
37.000113373326386 0.00175 0.283 0.00785 0.00175 0.989 0.517 1.00 11.0 6.19 1.00 21.0 9.63
38.0001133733264 0.00175 0.283 0.0107 0.00175 0.989 0.517 1.00 10.0 5.98 1.00 22.0 9.77
39.000113373326414 0.00175 0.283 0.00965 0.00175 0.989 0.517 1.00 10.0 6.00 1.00 23.0 9.70
40.00011337332643 0.00175 0.283 0.00976 0.00175 0.989 0.517 1.00 10.0 6.06 1.00 22.0 9.56
41.00011337332644 0.00175 0.0838 0.00504 0.00175 0.989 0.517 1.00 10.0 6.21 1.00 23.0 9.59
42.00011337332646 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 11.0 6.65 1.00 22.0 9.38
43.00011337332647 0.00175 0.220 0.00395 0.00175 0.989 0.517 1.00 12.0 6.89 1.00 22.0 9.51
44.000113373326485 0.00175 0.0605 0.00263 0.00175 0.989 0.517 1.00 13.0 7.12 2.00 22.0 9.60
45.0001133733265 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 7.51 1.00 21.0 9.60
46.00011337332651 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 7.70 1.00 22.0 9.57
47.00011337332653 0.00175 0.152 0.00251 0.00175 0.989 0.517 1.00 14.0 7.70 0.00 21.0 9.49
48.00011337332654 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 14.0 7.84 1.00 19.0 9.26
49.000113373326556 0.00175 0.121 0.00295 0.00175 0.989 0.517 1.00 14.0 7.81 1.00 21.0 9.24
50.00011337332657 0.00175 0.121 0.00295 0.00175 0.989 0.517 1.00 13.0 7.98 1.00 19.0 9.22
51.000113373326585 0.00175 0.146 0.00248 0.00175 0.989 0.517 1.00 13.0 8.10 2.00 20.0 9.03
52.0001133733266 0.00175 0.146 0.00465 0.00175 0.989 0.517 1.00 14.0 7.90 2.00 19.0 8.92
53.00011337332661 0.00175 0.146 0.00668 0.00175 0.989 0.517 1.00 14.0 7.81 1.00 17.0 8.83
54.00011337332663 0.00175 0.146 0.00915 0.00175 0.989 0.517 1.00 15.0 7.73 1.00 19.0 8.64
55.00011337332664 0.00175 0.0838 0.00703 0.00175 0.989 0.517 1.00 13.0 7.99 1.00 16.0 8.82
56.000113373326656 0.00175 0.0838 0.00550 0.00175 0.989 0.517 1.00 13.0 8.41 1.00 17.0 8.87
57.00011337332667 0.00175 0.146 0.00678 0.00175 0.989 0.517 1.00 13.0 8.62 1.00 17.0 8.87
58.000113373326684 0.00175 0.0605 0.00286 0.00175 0.989 0.517 1.00 13.0 8.81 1.00 18.0 8.89
59.0001133733267 0.00175 0.0707 0.00298 0.00175 0.989 0.517 1.00 13.0 8.84 1.00 19.0 8.88
60.00011337332671 0.00175 0.0605 0.00205 0.00175 0.989 0.517 1.00 15.0 9.08 0.00 17.0 8.78
61.00011337332673 0.00175 0.121 0.00429 0.00175 0.989 0.517 1.00 15.0 9.06 0.00 18.0 8.61
62.00011337332674 0.00175 0.653 0.00897 0.00175 0.989 0.517 1.00 14.0 9.13 0.00 17.0 8.48
63.000113373326755 0.00175 0.653 0.00827 0.00175 0.989 0.517 1.00 15.0 9.21 1.00 16.0 8.59
64.00011337332677 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 15.0 9.18 1.00 16.0 8.88
65.00011337332671 0.00175 0.432 0.00676 0.00175 0.989 0.517 1.00 15.0 8.88 2.00 18.0 9.03
66.00011337332666 0.00175 0.142 0.00502 0.00175 0.989 0.517 1.00 15.0 8.68 1.00 20.0 9.13
67.0001133733266 0.00175 0.0946 0.00222 0.00175 0.989 0.517 1.00 15.0 8.91 2.00 20.0 9.05
68.00011337332654 0.00175 0.0838 0.00216 0.00175 0.989 0.517 1.00 15.0 8.71 1.00 20.0 9.03
69.00011337332649 0.00175 0.578 0.00463 0.00175 0.989 0.517 1.00 15.0 8.45 2.00 20.0 9.07
70.00011337332643 0.00175 0.578 0.0104 0.00175 0.989 0.517 1.00 15.0 8.03 2.00 19.0 9.00
71.00011337332637 0.00175 0.578 0.0131 0.00175 0.989 0.517 1.00 15.0 7.88 1.00 19.0 8.92
72.00011337332631 0.00175 0.578 0.0144 0.00175 0.989 0.517 1.00 14.0 7.75 1.00 20.0 9.10
73.00011337332626 0.00175 0.132 0.00537 0.00175 0.989 0.517 1.00 14.0 7.98 0.00 19.0 9.48
74.0001133733262 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 17.0 8.02 1.00 20.0 9.32
75.00011337332614 0.00175 0.536 0.00442 0.00175 0.989 0.517 1.00 14.0 7.51 1.00 20.0 9.51
76.00011337332609 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 15.0 7.29 1.00 19.0 9.43
77.00011337332603 0.00175 0.504 0.00427 0.00175 0.989 0.517 1.00 16.0 7.08 1.00 21.0 9.57
78.00011337332597 0.00175 0.504 0.00499 0.00175 0.989 0.517 1.00 13.0 6.70 0.00 17.0 9.24
79.00011337332592 0.00175 0.536 0.00465 0.00175 0.989 0.517 1.00 12.0 6.47 1.00 19.0 9.00
80.00011337332586 0.00175 0.132 0.00285 0.00175 0.989 0.517 1.00 12.0 6.37 0.00 19.0 9.06
81.0001133733258 0.00175 0.0464 0.00220 0.00175 0.989 0.517 1.00 12.0 6.39 1.00 18.0 9.09
82.00011337332575 0.00175 0.0464 0.00198 0.00175 0.989 0.517 1.00 12.0 6.40 1.00 18.0 9.06
83.00011337332569 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 6.38 1.00 19.0 9.13
84.00011337332563 0.00175 0.536 0.0101 0.00175 0.989 0.517 1.00 12.0 6.03 0.00 19.0 8.96
85.00011337332558 0.00175 0.260 0.00831 0.00175 0.989 0.517 1.00 12.0 5.85 1.00 19.0 8.97
86.00011337332552 0.00175 0.0946 0.00437 0.00175 0.989 0.517 1.00 12.0 6.11 2.00 19.0 8.88
87.00011337332546 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 6.07 2.00 19.0 8.82
88.0001133733254 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 11.0 6.10 2.00 19.0 8.74
89.00011337332535 0.00175 0.242 0.00656 0.00175 0.989 0.517 1.00 12.0 5.99 3.00 18.0 8.85
90.00011337332529 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 6.12 1.00 18.0 8.75
91.00011337332523 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 6.08 1.00 16.0 8.61
92.00011337332518 0.00175 0.242 0.00536 0.00175 0.989 0.517 1.00 11.0 5.89 2.00 17.0 8.45
93.00011337332512 0.00175 0.142 0.00245 0.00175 0.989 0.517 1.00 11.0 6.05 2.00 17.0 8.38
94.00011337332506 0.00175 0.132 0.00727 0.00175 0.989 0.517 1.00 11.0 5.85 1.00 17.0 8.35
95.00011337332501 0.00175 0.965 0.0111 0.00175 0.989 0.517 1.00 12.0 6.02 0.00 18.0 8.20
96.00011337332495 0.00175 0.0707 0.00210 0.00175 0.989 0.517 1.00 13.0 6.46 1.00 19.0 8.17
97.0001133733249 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 6.49 1.00 17.0 8.19
98.00011337332484 0.00175 0.466 0.00596 0.00175 0.989 0.517 1.00 12.0 6.53 1.00 21.0 8.20
99.00011337332478 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 6.65 1.00 16.0 8.22
100.00011337332472 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 6.68 2.00 16.0 8.11
101.00011337332467 0.00175 0.278 0.00860 0.00212 0.989 0.465 1.00 12.0 6.47 2.00 17.0 8.31
102.00011337332461 0.00175 0.311 0.00956 0.00212 0.989 0.465 1.00 12.0 6.82 1.00 18.0 8.32
103.00011337332455 0.00175 0.109 0.00692 0.00212 0.989 0.465 2.00 13.0 7.49 1.00 17.0 8.50
104.0001133733245 0.00175 0.0827 0.00935 0.00212 0.989 0.465 1.00 12.0 7.74 1.00 16.0 8.60
105.00011337332444 0.00175 0.109 0.00899 0.00212 0.989 0.465 1.00 12.0 8.49 1.00 17.0 8.65
106.00011337332438 0.00175 0.0844 0.00557 0.00212 0.989 0.465 1.00 13.0 9.48 2.00 17.0 8.48
107.00011337332433 0.00175 0.416 0.00685 0.00212 0.989 0.465 2.00 14.0 10.7 1.00 18.0 8.41
108.00011337332427 0.00175 0.0844 0.00375 0.00212 0.989 0.465 2.00 16.0 12.1 1.00 15.0 8.55
109.00011337332421 0.00175 0.151 0.00850 0.00212 0.989 0.465 1.00 17.0 12.3 1.00 16.0 8.56
110.00011337332415 0.00175 0.109 0.00833 0.00212 0.989 0.465 1.00 19.0 13.1 2.00 17.0 8.77
111.0001133733241 0.00175 0.0496 0.00678 0.00212 0.989 0.465 1.00 21.0 14.3 3.00 17.0 8.73
112.00011337332404 0.00175 0.0681 0.00730 0.00212 0.989 0.465 1.00 22.0 14.8 2.00 18.0 8.91
113.00011337332398 0.00175 0.0280 0.00224 0.00212 0.989 0.465 2.00 22.0 15.6 3.00 18.0 9.03
114.00011337332393 0.00175 0.177 0.00320 0.00212 0.989 0.465 1.00 23.0 15.0 3.00 20.0 9.06
115.00011337332387 0.00175 0.0309 0.00211 0.00212 0.989 0.465 1.00 26.0 16.9 2.00 23.0 8.82
116.00011337332381 0.00175 0.223 0.00506 0.00212 0.989 0.465 1.00 26.0 17.8 2.00 20.0 8.65
117.00011337332376 0.00175 0.206 0.0105 0.00212 0.989 0.465 1.00 27.0 18.8 3.00 21.0 8.57
118.0001133733237 0.00175 0.163 0.00808 0.00212 0.989 0.465 1.00 29.0 18.7 2.00 19.0 8.37
119.00011337332364 0.00175 0.163 0.00723 0.00212 0.989 0.465 1.00 32.0 19.7 2.00 19.0 8.23
120.00011337332359 0.00175 0.185 0.0145 0.00212 0.989 0.465 1.00 34.0 20.2 1.00 19.0 8.15
121.00011337332353 0.00175 0.223 0.00981 0.00212 0.989 0.465 1.00 34.0 21.6 2.00 16.0 8.15
122.00011337332347 0.00175 0.141 0.00999 0.00212 0.989 0.465 1.00 34.0 19.3 2.00 16.0 8.29
123.00011337332342 0.00175 0.0681 0.00733 0.00212 0.989 0.465 1.00 36.0 18.5 1.00 16.0 8.47
124.00011337332336 0.00175 0.469 0.0104 0.00212 0.989 0.465 1.00 36.0 18.9 2.00 14.0 8.27
125.0001133733233 0.00175 0.154 0.0140 0.00212 0.989 0.465 1.00 38.0 19.0 1.00 15.0 8.18
126.00011337332325 0.00175 0.154 0.0103 0.00212 0.989 0.465 1.00 39.0 21.8 1.00 15.0 8.26
127.00011337332319 0.00175 0.151 0.0125 0.00212 0.989 0.465 1.00 40.0 20.5 2.00 16.0 8.33
128.00011337332313 0.00175 0.163 0.0104 0.00212 0.989 0.465 1.00 40.0 19.6 1.00 16.0 8.32
129.00011337332307 0.00175 0.0711 0.00599 0.00212 0.989 0.465 1.00 42.0 16.2 1.00 15.0 8.26
130.00011337332302 0.00175 0.163 0.00436 0.00212 0.989 0.465 1.00 42.0 11.3 1.00 16.0 8.29
131.00011337332296 0.00212 0.141 0.00785 0.00212 0.989 0.465 1.00 25.0 7.15 1.00 16.0 8.32
132.0001133733229 0.00212 0.0309 0.00338 0.00212 0.989 0.465 1.00 12.0 6.70 2.00 16.0 8.20
133.00011337332285 0.00212 0.210 0.00527 0.00212 0.989 0.465 1.00 13.0 6.59 1.00 17.0 8.10
134.0001133733228 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 12.0 6.67 1.00 17.0 8.17
135.00011337332273 0.00212 0.110 0.00290 0.00212 0.989 0.465 1.00 12.0 6.64 2.00 16.0 8.27
136.00011337332268 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 12.0 6.69 1.00 16.0 8.12
137.00011337332262 0.00212 0.110 0.00338 0.00212 0.989 0.465 1.00 11.0 6.50 1.00 14.0 8.11
138.00011337332256 0.00212 0.134 0.00357 0.00212 0.989 0.465 1.00 10.0 6.65 1.00 15.0 8.25
139.0001133733225 0.00212 0.0127 0.00254 0.00212 0.989 0.465 1.00 10.0 6.66 1.00 15.0 7.95
140.00011337332245 0.00212 0.0127 0.00234 0.00212 0.989 0.465 1.00 11.0 6.73 2.00 16.0 7.94
141.0001133733224 0.00212 0.704 0.00563 0.00212 0.989 0.465 1.00 11.0 6.68 2.00 14.0 8.06
142.00011337332234 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 11.0 6.77 2.00 15.0 8.09
143.00011337332228 0.00212 0.0127 0.00222 0.00212 0.989 0.465 1.00 11.0 6.59 2.00 16.0 8.00
144.00011337332222 0.00212 0.278 0.00808 0.00212 0.989 0.465 1.00 10.0 6.44 1.00 16.0 8.00
145.00011337332216 0.00212 0.137 0.00774 0.00212 0.989 0.465 1.00 11.0 6.73 1.00 16.0 7.94
146.0001133733221 0.00212 0.0681 0.00337 0.00212 0.989 0.465 1.00 12.0 7.50 2.00 18.0 8.15
147.00011337332205 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 12.0 8.21 1.00 16.0 8.24
148.000113373322 0.00212 0.168 0.00377 0.00212 0.989 0.465 1.00 13.0 8.43 1.00 17.0 8.31
149.00011337332194 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 13.0 8.34 2.00 16.0 8.37
150.00011337332188 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 13.0 7.83 1.00 15.0 8.44
151.00011337332182 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 13.0 7.55 1.00 16.0 8.24
152.00011337332177 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 12.0 7.52 2.00 17.0 8.12
153.0001133733217 0.00212 0.0496 0.00236 0.00212 0.989 0.465 1.00 12.0 7.45 1.00 15.0 8.17
154.00011337332165 0.00212 0.0414 0.00231 0.00212 0.989 0.465 1.00 12.0 7.43 2.00 16.0 8.08
155.0001133733216 0.00212 0.0414 0.00271 0.00212 0.989 0.465 1.00 12.0 7.38 2.00 16.0 8.18
156.00011337332154 0.00212 0.510 0.00685 0.00212 0.989 0.465 1.00 12.0 7.20 1.00 16.0 8.23
157.00011337332148 0.00212 0.191 0.00457 0.00212 0.989 0.465 1.00 12.0 7.09 1.00 17.0 8.33
158.00011337332143 0.00212 0.0414 0.00375 0.00212 0.989 0.465 1.00 11.0 7.06 1.00 16.0 8.29
159.00011337332137 0.00212 0.517 0.00749 0.00212 0.989 0.465 1.00 13.0 7.30 1.00 16.0 8.24
160.0001133733213 0.00212 0.0496 0.00469 0.00212 0.989 0.465 1.00 14.0 7.60 1.00 17.0 8.31
161.00011337332126 0.00212 0.440 0.00518 0.00212 0.989 0.465 1.00 12.0 7.92 1.00 18.0 8.37
162.0001133733212 0.00212 0.440 0.00671 0.00212 0.989 0.465 1.00 14.0 8.35 2.00 18.0 8.38
163.00011337332114 0.00212 0.00476 0.00215 0.00212 0.989 0.465 1.00 14.0 9.13 1.00 17.0 8.38
164.00011337332108 0.00212 0.278 0.00350 0.00212 0.989 0.465 1.00 15.0 9.09 1.00 19.0 8.49
165.00011337332103 0.00212 0.278 0.00901 0.00212 0.989 0.465 1.00 15.0 9.02 1.00 21.0 8.75
166.00011337332097 0.00212 0.113 0.00857 0.00212 0.989 0.465 1.00 14.0 8.74 1.00 17.0 8.68
167.00011337332091 0.00212 0.109 0.00640 0.00212 0.989 0.465 1.00 15.0 9.08 1.00 18.0 8.75
168.00011337332086 0.00212 0.469 0.00445 0.00212 0.989 0.465 1.00 15.0 9.35 0.00 18.0 8.72
169.0001133733208 0.00212 0.325 0.00883 0.00212 0.989 0.465 1.00 15.0 9.15 2.00 19.0 8.63
170.00011337332074 0.00212 0.191 0.00642 0.00212 0.989 0.465 1.00 15.0 9.07 2.00 18.0 8.67
171.0001133733207 0.00212 0.191 0.00803 0.00212 0.989 0.465 1.00 15.0 9.15 2.00 17.0 8.59
172.00011337332063 0.00212 0.191 0.00880 0.00212 0.989 0.465 1.00 15.0 9.28 1.00 17.0 8.47
173.00011337332057 0.00212 0.325 0.00614 0.00212 0.989 0.465 1.00 15.0 9.46 1.00 18.0 8.53
174.00011337332052 0.00212 0.325 0.0106 0.00212 0.989 0.465 1.00 15.0 9.68 2.00 17.0 8.77
175.00011337332046 0.00212 0.113 0.00411 0.00212 0.989 0.465 1.00 16.0 9.86 2.00 16.0 8.85
176.0001133733204 0.00212 0.613 0.00578 0.00212 0.989 0.465 1.00 16.0 9.12 1.00 16.0 8.70
177.00011337332035 0.00212 0.0280 0.00225 0.00212 0.989 0.465 1.00 16.0 8.95 3.00 16.0 8.60
178.0001133733203 0.00212 0.0557 0.00265 0.00212 0.989 0.465 1.00 16.0 8.67 2.00 19.0 8.40
179.00011337332023 0.00212 0.00476 0.00216 0.00212 0.989 0.465 1.00 16.0 8.56 1.00 19.0 8.47
180.00011337332018 0.00212 0.0280 0.00225 0.00212 0.989 0.465 1.00 15.0 8.49 1.00 20.0 8.29
181.00011337332012 0.00212 0.0426 0.00306 0.00212 0.989 0.465 1.00 14.0 8.42 1.00 21.0 8.16
182.00011337332006 0.00212 0.0426 0.00232 0.00212 0.989 0.465 1.00 14.0 8.83 2.00 23.0 8.11
183.00011337332 0.00212 0.243 0.00333 0.00212 0.989 0.465 1.00 14.0 9.03 1.00 20.0 8.12
184.00011337331995 0.00212 0.00476 0.00213 0.00212 0.989 0.465 1.00 15.0 9.21 1.00 20.0 8.10
185.0001133733199 0.00212 0.340 0.00502 0.00212 0.989 0.465 1.00 16.0 9.34 0.00 21.0 8.09
186.00011337331983 0.00212 0.340 0.00381 0.00212 0.989 0.465 1.00 16.0 9.26 0.00 19.0 8.04
187.00011337331978 0.00212 0.431 0.00947 0.00212 0.989 0.465 1.00 15.0 8.96 1.00 18.0 8.22
188.00011337331972 0.00212 0.113 0.00543 0.00212 0.989 0.465 1.00 15.0 8.67 2.00 18.0 8.37
189.00011337331966 0.00212 0.0127 0.00233 0.00212 0.989 0.465 1.00 15.0 8.93 2.00 18.0 8.38
190.0001133733196 0.00212 0.109 0.00297 0.00212 0.989 0.465 1.00 15.0 8.89 2.00 20.0 8.50
191.00011337331955 0.00212 0.0824 0.00377 0.00212 0.989 0.465 1.00 15.0 8.56 1.00 17.0 8.47
192.0001133733195 0.00212 0.0824 0.00332 0.00212 0.989 0.465 1.00 15.0 8.79 2.00 18.0 8.58
193.00011337331944 0.00212 0.0127 0.00233 0.00212 0.989 0.465 1.00 15.0 9.66 1.00 20.0 8.53
194.00011337331938 0.00212 0.0127 0.00222 0.00212 0.989 0.465 1.00 16.0 9.79 1.00 19.0 8.58
195.00011337331932 0.00212 0.206 0.00453 0.00212 0.989 0.465 1.00 15.0 9.29 2.00 18.0 8.67
196.00011337331927 0.00212 0.0929 0.00257 0.00212 0.989 0.465 1.00 15.0 9.29 1.00 18.0 8.58
197.0001133733192 0.00212 0.673 0.00595 0.00212 0.989 0.465 1.00 15.0 9.31 1.00 18.0 8.45
198.00011337331915 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 15.0 9.39 2.00 19.0 8.49
199.0001133733191 0.00212 0.00212 0.00212 0.00212 0.989 0.465 1.00 16.0 9.34 1.00 18.0 8.45
200.00011337331904 0.00212 0.0929 0.00433 0.00212 0.989 0.465 1.00 16.0 9.17 1.00 18.0 8.50
201.00011337331898 0.000843 0.316 0.00780 0.000843 0.988 0.497 1.00 17.0 9.04 2.00 17.0 8.53
202.00011337331892 0.000843 0.0420 0.00468 0.000843 0.988 0.497 1.00 17.0 8.61 1.00 17.0 8.46
203.00011337331887 0.000843 0.169 0.00237 0.000843 0.988 0.497 1.00 16.0 8.41 2.00 18.0 8.61
204.0001133733188 0.000843 0.126 0.00509 0.000843 0.988 0.497 1.00 15.0 7.97 1.00 17.0 8.57
205.00011337331875 0.000843 0.00212 0.000996 0.000843 0.988 0.497 1.00 14.0 7.64 1.00 16.0 8.58
206.0001133733187 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 12.0 7.60 2.00 15.0 8.45
207.00011337331864 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 12.0 7.92 2.00 15.0 8.41
208.00011337331858 0.000843 0.169 0.00232 0.000843 0.988 0.497 1.00 13.0 7.88 2.00 15.0 8.30
209.00011337331853 0.000843 0.106 0.00359 0.000843 0.988 0.497 1.00 13.0 8.04 2.00 17.0 8.42
210.00011337331847 0.000843 0.120 0.00407 0.000843 0.988 0.497 1.00 14.0 8.18 2.00 18.0 8.58
211.0001133733184 0.000843 0.321 0.00779 0.000843 0.988 0.497 1.00 15.0 7.91 1.00 18.0 8.70
212.00011337331836 0.000843 0.321 0.00338 0.000843 0.988 0.497 1.00 15.0 8.00 2.00 17.0 8.65
213.0001133733183 0.000843 0.321 0.00506 0.000843 0.988 0.497 1.00 13.0 7.56 2.00 19.0 8.80
214.00011337331824 0.000843 0.321 0.00321 0.000843 0.988 0.497 1.00 12.0 7.44 2.00 17.0 8.65
215.0001133733182 0.000843 0.354 0.00304 0.000843 0.988 0.497 1.00 12.0 7.54 2.00 18.0 8.47
216.00011337331813 0.000843 0.354 0.00776 0.000843 0.988 0.497 1.00 12.0 7.65 2.00 17.0 8.67
217.00011337331807 0.000843 0.126 0.00232 0.000843 0.988 0.497 1.00 13.0 7.91 2.00 16.0 8.63
218.00011337331802 0.000843 0.266 0.00613 0.000843 0.988 0.497 1.00 13.0 7.85 2.00 16.0 8.74
219.00011337331796 0.000843 0.0649 0.00148 0.000843 0.988 0.497 1.00 12.0 8.23 2.00 15.0 8.67
220.0001133733179 0.000843 0.0649 0.00212 0.000843 0.988 0.497 1.00 14.0 8.35 2.00 17.0 8.57
221.00011337331784 0.000843 0.199 0.00343 0.000843 0.988 0.497 1.00 14.0 8.11 1.00 18.0 8.48
222.0001133733178 0.000843 0.0866 0.00167 0.000843 0.988 0.497 1.00 14.0 8.21 1.00 17.0 8.18
223.00011337331773 0.000843 0.207 0.00732 0.000843 0.988 0.497 1.00 14.0 8.11 1.00 15.0 8.10
224.00011337331767 0.000843 0.207 0.00530 0.000843 0.988 0.497 1.00 14.0 8.31 1.00 16.0 7.81
225.00011337331762 0.000843 0.148 0.00286 0.000843 0.988 0.497 1.00 14.0 8.68 1.00 15.0 7.68
226.00011337331756 0.000843 0.376 0.00742 0.000843 0.988 0.497 1.00 14.0 8.71 2.00 15.0 7.81
227.0001133733175 0.000843 0.376 0.00812 0.000843 0.988 0.497 1.00 15.0 8.68 2.00 17.0 7.88
228.00011337331745 0.000843 0.0972 0.00260 0.000843 0.988 0.497 1.00 15.0 8.84 1.00 15.0 7.89
